FECHA_LOCAL,ROUTE_OWN,VUELO,ORIGEN,DESTINO,TIPO_FLT1,TIPO_OPS,FLOTA,TIPO DE FLOTA,DEMORA_DEP,DEMORA_ARR,CIUDAD DESTINO,FECHA
2022-01-02,AV,9725,BOG,AXM,PAX,Domestico,A320,NB,-4,-15,ARMENIA,2022-01-02
2022-01-02,AV,252,BOG,PUJ,PAX,Internacional,A320,NB,-7,-12,PUNTA CANA,2022-01-02
2022-01-02,AV,9410,BOG,VUP,PAX,Domestico,A320,NB,0,1,VALLEDUPAR,2022-01-02
2022-01-02,AV,8558,BOG,CTG,PAX,Domestico,A320,NB,-12,-8,CARTAGENA,2022-01-02
2022-01-02,AV,264,BOG,CUN,PAX,Internacional,A320,NB,-6,14,CANCUN,2022-01-02
2022-01-02,AV,9776,BOG,ADZ,PAX,Domestico,A320,NB,1,-7,SAN ANDRES ISLAND,2022-01-02
2022-01-02,EX,4818,BOG,EJA,PAX,Domestico,AT72,Turbo,-3,-11,BARRANCABERMEJA,2022-01-02
2022-01-02,EX,4852,BOG,MZL,PAX,Domestico,AT72,Turbo,-2,-15,MANIZALES,2022-01-02
2022-01-02,AV,9472,BOG,BGA,PAX,Domestico,A320,NB,3,0,BUCARAMANGA,2022-01-02
2022-01-02,AV,84,BOG,LAX,PAX,Internacional,A330,WB,24,34,LOS ANGELES,2022-01-02
2022-01-02,AV,25,BOG,LIM,PAX,Internacional,A320,NB,-5,-4,LIMA,2022-01-02
2022-01-02,AV,22,BOG,MEX,PAX,Internacional,A320,NB,-2,22,MEXICO CITY,2022-01-02
2022-01-02,AV,9488,BOG,BAQ,PAX,Domestico,A320,NB,-5,-6,BARRANQUILLA,2022-01-02
2022-01-02,AV,9318,BOG,MDE,PAX,Domestico,A320,NB,1,1,MEDELLIN,2022-01-02
2022-01-02,AV,196,BOG,SJO,PAX,Internacional,A320,NB,-10,16,SAN JOSE,2022-01-02
2022-01-02,2K,8384,BOG,AUA,PAX,Internacional,A320,NB,-9,0,ARUBA,2022-01-02
2022-01-02,AV,9720,BOG,SMR,PAX,Domestico,A320,NB,-1,-9,SANTA MARTA,2022-01-02
2022-01-02,AV,9446,BOG,CUC,PAX,Domestico,A320,NB,-2,-6,CUCUTA,2022-01-02
2022-01-02,AV,8428,BOG,RCH,PAX,Domestico,A320,NB,-9,-15,RIOHACHA,2022-01-02
2022-01-02,AV,8503,BOG,PEI,PAX,Domestico,A320,NB,0,1,PEREIRA,2022-01-02
2022-01-02,AV,81,BOG,UIO,PAX,Internacional,A320,NB,-3,7,QUITO,2022-01-02
2022-01-02,AV,18,BOG,BCN,PAX,Internacional,B788,WB,10,-18,BARCELONA,2022-01-02
2022-01-02,AV,8597,BOG,BGA,PAX,Domestico,A320,NB,-4,-5,BUCARAMANGA,2022-01-02
2022-01-02,AV,9550,BOG,CTG,PAX,Domestico,A320,NB,-3,-6,CARTAGENA,2022-01-02
2022-01-02,2K,8383,BOG,GYE,PAX,Internacional,A320,NB,13,3,GUAYAQUIL,2022-01-02
2022-01-02,AV,249,BOG,GRU,PAX,Internacional,A319,NB,-9,-21,SAO PAULO,2022-01-02
2022-01-02,EX,4885,BOG,NVA,PAX,Domestico,A320,NB,-4,-12,NEIVA,2022-01-02
2022-01-02,AV,9205,BOG,CLO,PAX,Domestico,A320,NB,4,-2,CALI,2022-01-02
2022-01-02,AV,217,BOG,EZE,PAX,Internacional,A319,NB,0,-13,BUENOS AIRES,2022-01-02
2022-01-02,AV,8468,BOG,PEI,PAX,Domestico,A320,NB,-6,-1,PEREIRA,2022-01-02
2022-01-02,AV,26,BOG,MAD,PAX,Internacional,B788,WB,3,4,MADRID,2022-01-02
2022-01-02,AV,241,BOG,SCL,PAX,Internacional,A319,NB,0,-19,SANTIAGO,2022-01-02
2022-01-02,AV,9324,BOG,MDE,PAX,Domestico,A320,NB,-1,-4,MEDELLIN,2022-01-02
2022-01-02,AV,9528,BOG,BAQ,PAX,Domestico,A320,NB,0,-3,BARRANQUILLA,2022-01-02
2022-01-02,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,-8,-15,MONTERIA,2022-01-02
2022-01-02,AV,9207,BOG,CLO,PAX,Domestico,A320,NB,-5,-13,CALI,2022-01-02
2022-01-02,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,-6,-11,VALLEDUPAR,2022-01-02
2022-01-02,EX,4849,BOG,IBE,PAX,Domestico,AT72,Turbo,-6,-4,IBAGUE,2022-01-02
2022-01-02,AV,9417,BOG,PEI,PAX,Domestico,A320,NB,-9,-17,PEREIRA,2022-01-02
2022-01-02,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,22,21,CARTAGENA,2022-01-02
2022-01-02,AV,9223,BOG,CLO,PAX,Domestico,A320,NB,-2,-13,CALI,2022-01-02
2022-01-02,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,-2,2,SANTA MARTA,2022-01-02
2022-01-02,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,-1,-16,SAN ANDRES ISLAND,2022-01-02
2022-01-02,AV,9526,BOG,BAQ,PAX,Domestico,A320,NB,-7,-17,BARRANQUILLA,2022-01-02
2022-01-02,AV,9326,BOG,MDE,CANCEL,Domestico,A320,NB,0,0,MEDELLIN,2022-01-02
2022-01-02,AV,9752,BOG,CTG,PAX,Domestico,A320,NB,0,0,CARTAGENA,2022-01-02
2022-01-02,AV,9843,BOG,MDE,PAX,Domestico,A319,NB,-6,-17,MEDELLIN,2022-01-02
2022-01-02,AV,8463,BOG,CLO,PAX,Domestico,A320,NB,-5,-13,CALI,2022-01-02
2022-01-02,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,-5,-12,CARTAGENA,2022-01-02
2022-01-02,AV,34,BOG,MEX,PAX,Internacional,A320,NB,-4,2,MEXICO CITY,2022-01-02
2022-01-02,AV,9328,BOG,MDE,PAX,Domestico,A320,NB,6,0,MEDELLIN,2022-01-02
2022-01-02,AV,9452,BOG,CUC,PAX,Domestico,A320,NB,19,13,CUCUTA,2022-01-02
2022-01-02,AV,9831,BOG,PEI,PAX,Domestico,A320,NB,-1,-1,PEREIRA,2022-01-02
2022-01-02,AV,8486,BOG,SMR,PAX,Domestico,A320,NB,0,-4,SANTA MARTA,2022-01-02
2022-01-02,AV,9474,BOG,BGA,PAX,Domestico,A320,NB,-4,-10,BUCARAMANGA,2022-01-02
2022-01-02,AV,8548,BOG,CTG,PAX,Domestico,A320,NB,-5,-15,CARTAGENA,2022-01-02
2022-01-02,AV,9512,BOG,BAQ,PAX,Domestico,A320,NB,1,-15,BARRANQUILLA,2022-01-02
2022-01-02,AV,9215,BOG,CLO,PAX,Domestico,A320,NB,5,-6,CALI,2022-01-02
2022-01-02,AV,8460,BOG,VUP,PAX,Domestico,A320,NB,11,0,VALLEDUPAR,2022-01-02
2022-01-02,AV,9330,BOG,MDE,PAX,Domestico,A320,NB,11,3,MEDELLIN,2022-01-02
2022-01-02,AV,8552,BOG,CTG,PAX,Domestico,A320,NB,-2,-10,CARTAGENA,2022-01-02
2022-01-02,AV,8536,BOG,MDE,PAX,Domestico,A320,NB,-5,-16,MEDELLIN,2022-01-02
2022-01-02,AV,8568,BOG,BGA,PAX,Domestico,A320,NB,-1,-2,BUCARAMANGA,2022-01-02
2022-01-02,AV,9762,BOG,SMR,PAX,Domestico,A320,NB,-5,-17,SANTA MARTA,2022-01-02
2022-01-02,AV,9217,BOG,CLO,PAX,Domestico,A320,NB,-2,-11,CALI,2022-01-02
2022-01-02,AV,8505,BOG,PEI,PAX,Domestico,A320,NB,-8,5,PEREIRA,2022-01-02
2022-01-02,AV,9428,BOG,CUC,PAX,Domestico,A320,NB,-2,-14,CUCUTA,2022-01-02
2022-01-02,AV,9532,BOG,BAQ,PAX,Domestico,A320,NB,-7,-22,BARRANQUILLA,2022-01-02
2022-01-02,AV,9219,BOG,CLO,PAX,Domestico,A320,NB,-7,-14,CALI,2022-01-02
2022-01-02,AV,9558,BOG,MDE,PAX,Domestico,A320,NB,-1,-13,MEDELLIN,2022-01-02
2022-01-02,AV,246,BOG,IAD,PAX,Internacional,A319,NB,6,0,WASHINGTON,2022-01-02
2022-01-02,AV,9914,BOG,CLO,CANCEL,Domestico,A319,NB,0,0,CALI,2022-01-02
2022-01-02,AV,87,BOG,EZE,PAX,Internacional,A320,NB,0,-28,BUENOS AIRES,2022-01-02
2022-01-02,AV,8550,BOG,CTG,PAX,Domestico,A320,NB,-1,-8,CARTAGENA,2022-01-02
2022-01-02,AV,97,BOG,SCL,PAX,Internacional,A319,NB,-5,-15,SANTIAGO,2022-01-02
2022-01-02,AV,9845,BOG,AXM,PAX,Domestico,A320,NB,-1,-9,ARMENIA,2022-01-02
2022-01-02,AV,109,BOG,MVD,PAX,Internacional,A319,NB,-1,-26,MONTEVIDEO,2022-01-02
2022-01-02,AV,9466,BOG,BGA,PAX,Domestico,A320,NB,-12,-23,BUCARAMANGA,2022-01-02
2022-01-02,AV,261,BOG,GIG,PAX,Internacional,A319,NB,-3,-33,RIO DE JANEIRO,2022-01-02
2022-01-02,AV,9912,BOG,MDE,EXTRA,Domestico,A320,NB,13,10,MEDELLIN,2022-01-02
2022-01-02,AV,9524,BOG,BAQ,PAX,Domestico,A320,NB,-7,-16,BARRANQUILLA,2022-01-02
2022-01-02,AV,9916,BOG,CTG,EXTRA,Domestico,A320,NB,-5,-15,CARTAGENA,2022-01-02
2022-01-02,AV,9817,BOG,PEI,PAX,Domestico,A320,NB,-2,-6,PEREIRA,2022-01-02
2022-01-02,AV,85,BOG,GRU,PAX,Internacional,A320,NB,30,-15,SAO PAULO,2022-01-02
2022-01-02,AV,9221,BOG,CLO,PAX,Domestico,A320,NB,-2,-16,CALI,2022-01-02
2022-01-02,AV,9754,BOG,CTG,PAX,Domestico,A320,NB,0,-6,CARTAGENA,2022-01-02
2022-01-02,AV,9338,BOG,MDE,PAX,Domestico,A320,NB,-4,-10,MEDELLIN,2022-01-02
2022-01-02,AV,123,BOG,GYE,PAX,Internacional,A320,NB,-3,-15,GUAYAQUIL,2022-01-02
2022-01-02,AV,20,BOG,JFK,PAX,Internacional,A319,NB,-3,-22,NEW YORK,2022-01-02
2022-01-02,2K,8377,BOG,UIO,PAX,Internacional,A320,NB,3,-5,QUITO,2022-01-02
2022-01-02,AV,46,BOG,MAD,PAX,Internacional,A330,WB,-3,-64,MADRID,2022-01-02
2022-01-02,AV,8,BOG,MIA,PAX,Internacional,A320,NB,16,-1,MIAMI,2022-01-02
2022-01-02,AV,9756,BOG,CTG,PAX,Domestico,A320,NB,28,22,CARTAGENA,2022-01-02
2022-01-02,AV,9918,BOG,BAQ,EXTRA,Domestico,A320,NB,24,19,BARRANQUILLA,2022-01-02
2022-01-03,TA,366,BOG,SAL,PAX,Internacional,A320,NB,-1,-13,SAN SALVADOR,2022-01-03
2022-01-03,AV,8434,BOG,MDE,PAX,Domestico,A320,NB,0,-1,MEDELLIN,2022-01-03
2022-01-03,AV,8409,BOG,CLO,PAX,Domestico,A320,NB,4,6,CALI,2022-01-03
2022-01-03,AV,8586,BOG,EJA,PAX,Domestico,A320,NB,-13,-26,BARRANCABERMEJA,2022-01-03
2022-01-03,EX,4859,BOG,NVA,PAX,Domestico,AT72,Turbo,-2,-7,NEIVA,2022-01-03
2022-01-03,AV,8411,BOG,CLO,PAX,Domestico,A320,NB,-2,-7,CALI,2022-01-03
2022-01-03,AV,8506,BOG,MTR,PAX,Domestico,A320,NB,3,-10,MONTERIA,2022-01-03
2022-01-03,AV,9536,BOG,BAQ,PAX,Domestico,A320,NB,-3,-12,BARRANQUILLA,2022-01-03
2022-01-03,AV,8572,BOG,BGA,CANCEL,Domestico,,,0,0,BUCARAMANGA,2022-01-03
2022-01-03,AV,9291,BOG,AXM,PAX,Domestico,A320,NB,11,3,ARMENIA,2022-01-03
2022-01-03,AV,9358,BOG,MDE,PAX,Domestico,A320,NB,9,12,MEDELLIN,2022-01-03
2022-01-03,AV,9540,BOG,CTG,PAX,Domestico,A320,NB,-3,-10,CARTAGENA,2022-01-03
2022-01-03,AV,8596,BOG,VUP,PAX,Domestico,A320,NB,-3,-6,VALLEDUPAR,2022-01-03
2022-01-03,EX,4850,BOG,MZL,PAX,Domestico,AT72,Turbo,-2,-16,MANIZALES,2022-01-03
2022-01-03,AV,9805,BOG,PEI,PAX,Domestico,A319,NB,17,38,PEREIRA,2022-01-03
2022-01-03,EX,4891,BOG,VVC,PAX,Domestico,AT72,Turbo,-3,-16,VILLAVICENCIO,2022-01-03
2022-01-03,AV,8583,BOG,BOG,AIRTURN,Domestico,A320,NB,0,91,BOGOTA,2022-01-03
2022-01-03,AV,9460,BOG,BGA,PAX,Domestico,A320,NB,-3,-4,BUCARAMANGA,2022-01-03
2022-01-03,AV,9545,BOG,CLO,PAX,Domestico,A320,NB,2,-3,CALI,2022-01-03
2022-01-03,AV,9320,BOG,CUC,PAX,Domestico,A320,NB,-3,-8,CUCUTA,2022-01-03
2022-01-03,2K,8385,BOG,GYE,PAX,Internacional,A320,NB,-4,-4,GUAYAQUIL,2022-01-03
2022-01-03,AV,210,BOG,JFK,PAX,Internacional,A320,NB,-3,-31,NEW YORK,2022-01-03
2022-01-03,AV,51,BOG,UIO,PAX,Internacional,A320,NB,-7,-24,QUITO,2022-01-03
2022-01-03,AV,8484,BOG,SMR,PAX,Domestico,A320,NB,3,-1,SANTA MARTA,2022-01-03
2022-01-03,AV,128,BOG,PUJ,PAX,Internacional,A319,NB,-4,-11,PUNTA CANA,2022-01-03
2022-01-03,AV,208,BOG,BOG,RETURN,Domestico,A319,NB,-3,-140,BOGOTA,2022-01-03
2022-01-03,AV,8450,BOG,MDE,PAX,Domestico,A320,NB,52,45,MEDELLIN,2022-01-03
2022-01-03,AV,256,BOG,CUN,PAX,Internacional,A320,NB,-3,-28,CANCUN,2022-01-03
2022-01-03,AV,8556,BOG,CTG,PAX,Domestico,A320,NB,-7,-13,CARTAGENA,2022-01-03
2022-01-03,AV,9794,BOG,MTR,PAX,Domestico,A320,NB,-2,-1,MONTERIA,2022-01-03
2022-01-03,AV,8462,BOG,BAQ,PAX,Domestico,A320,NB,-2,-3,BARRANQUILLA,2022-01-03
2022-01-03,AV,9257,BOG,MDE,PAX,Domestico,A320,NB,-10,-7,MEDELLIN,2022-01-03
2022-01-03,AV,8407,BOG,PEI,PAX,Domestico,A320,NB,34,79,PEREIRA,2022-01-03
2022-01-03,AV,9710,BOG,BGA,PAX,Domestico,A320,NB,-7,-19,BUCARAMANGA,2022-01-03
2022-01-03,AV,208,BOG,SDQ,PAX,Internacional,A319,NB,32,22,SANTO DOMINGO,2022-01-03
2022-01-03,AV,28,BOG,MCO,PAX,Internacional,A320,NB,1,-19,ORLANDO,2022-01-03
2022-01-03,AV,6,BOG,MIA,PAX,Internacional,B788,WB,-3,-15,MIAMI,2022-01-03
2022-01-03,AV,36,BOG,FLL,PAX,Internacional,A319,NB,-1,-13,FORT LAUDERDALE,2022-01-03
2022-01-03,EX,4893,BOG,EYP,PAX,Domestico,A320,NB,-6,-13,EL YOPAL,2022-01-03
2022-01-03,AV,72,BOG,MEX,PAX,Internacional,B788,WB,6,3,MEXICO CITY,2022-01-03
2022-01-03,2K,8380,BOG,PTY,PAX,Internacional,A320,NB,-2,-12,PANAMA CITY,2022-01-03
2022-01-03,AV,194,BOG,SJO,PAX,Internacional,A320,NB,38,31,SAN JOSE,2022-01-03
2022-01-03,AV,9542,BOG,CTG,PAX,Domestico,A320,NB,-11,-16,CARTAGENA,2022-01-03
2022-01-03,AV,9304,BOG,MDE,PAX,Domestico,A320,NB,0,-12,MEDELLIN,2022-01-03
2022-01-03,AV,8574,BOG,BAQ,PAX,Domestico,A320,NB,-9,-21,BARRANQUILLA,2022-01-03
2022-01-03,EX,4829,BOG,CZU,PAX,Domestico,AT72,Turbo,1,1,COROZAL,2022-01-03
2022-01-03,EX,4845,BOG,IBE,PAX,Domestico,A320,NB,-7,-14,IBAGUE,2022-01-03
2022-01-03,AV,9714,BOG,SMR,PAX,Domestico,A320,NB,-6,-14,SANTA MARTA,2022-01-03
2022-01-03,AV,8560,BOG,ADZ,PAX,Domestico,A320,NB,15,-2,SAN ANDRES ISLAND,2022-01-03
2022-01-03,AV,8511,BOG,PEI,PAX,Domestico,A319,NB,-7,-19,PEREIRA,2022-01-03
2022-01-03,EX,4807,BOG,FLA,PAX,Domestico,AT72,Turbo,-2,-5,FLORENCIA,2022-01-03
2022-01-03,AV,9308,BOG,MDE,PAX,Domestico,A320,NB,-5,-2,MEDELLIN,2022-01-03
2022-01-03,AV,9724,BOG,CUC,PAX,Domestico,A320,NB,0,-8,CUCUTA,2022-01-03
2022-01-03,AV,8465,BOG,CLO,PAX,Domestico,A320,NB,6,3,CALI,2022-01-03
2022-01-03,AV,9486,BOG,LET,PAX,Domestico,A320,NB,24,0,LETICIA,2022-01-03
2022-01-03,EX,4879,BOG,PPN,PAX,Domestico,AT72,Turbo,-4,-12,POPAYAN,2022-01-03
2022-01-03,AV,8424,BOG,BAQ,PAX,Domestico,A320,NB,2,-3,BARRANQUILLA,2022-01-03
2022-01-03,AV,9401,BOG,PSO,PAX,Domestico,A319,NB,32,36,PASTO,2022-01-03
2022-01-03,AV,8445,BOG,MDE,PAX,Domestico,A320,NB,0,212,MEDELLIN,2022-01-03
2022-01-03,AV,68,BOG,CUN,PAX,Internacional,A320,NB,-10,-34,CANCUN,2022-01-03
2022-01-03,AV,9786,BOG,SMR,PAX,Domestico,A320,NB,6,-2,SANTA MARTA,2022-01-03
2022-01-03,AV,9310,BOG,MDE,PAX,Domestico,A320,NB,1,-9,MEDELLIN,2022-01-03
2022-01-03,AV,8590,BOG,RCH,PAX,Domestico,A320,NB,-1,-5,RIOHACHA,2022-01-03
2022-01-03,AV,9832,BOG,MTR,PAX,Domestico,A320,NB,0,-4,MONTERIA,2022-01-03
2022-01-03,AV,8523,BOG,CLO,PAX,Domestico,A320,NB,33,27,CALI,2022-01-03
2022-01-03,AV,9548,BOG,CTG,PAX,Domestico,A320,NB,-4,-11,CARTAGENA,2022-01-03
2022-01-03,AV,5003,BOG,PSO,EXTRA,Domestico,A320,NB,259,246,PASTO,2022-01-03
2022-01-03,AV,9778,BOG,ADZ,PAX,Domestico,A320,NB,-2,-20,SAN ANDRES ISLAND,2022-01-03
2022-01-03,AV,9312,BOG,MDE,CANCEL,Domestico,A320,NB,0,0,MEDELLIN,2022-01-03
2022-01-03,AV,9227,BOG,CLO,PAX,Domestico,A320,NB,-7,-20,CALI,2022-01-03
2022-01-03,AV,8578,BOG,BGA,PAX,Domestico,A320,NB,0,0,BUCARAMANGA,2022-01-03
2022-01-03,AV,9764,BOG,SMR,PAX,Domestico,A320,NB,0,-10,SANTA MARTA,2022-01-03
2022-01-03,AV,9454,BOG,CUC,PAX,Domestico,A320,NB,-4,-15,CUCUTA,2022-01-03
2022-01-03,AV,8585,BOG,PSO,PAX,Domestico,A320,NB,65,67,PASTO,2022-01-03
2022-01-03,AV,9538,BOG,BAQ,PAX,Domestico,A320,NB,-6,-12,BARRANQUILLA,2022-01-03
2022-01-03,AV,9201,BOG,CLO,PAX,Domestico,A320,NB,-11,-13,CALI,2022-01-03
2022-01-03,AV,8476,BOG,MTR,PAX,Domestico,A320,NB,0,-14,MONTERIA,2022-01-03
2022-01-03,AV,8515,BOG,PEI,PAX,Domestico,A320,NB,-2,-1,PEREIRA,2022-01-03
2022-01-03,AV,9340,BOG,MDE,PAX,Domestico,A320,NB,-7,-14,MEDELLIN,2022-01-03
2022-01-03,AV,258,BOG,SJU,PAX,Internacional,A320,NB,-1,5,SAN JUAN,2022-01-03
2022-01-03,AV,92,BOG,CUR,PAX,Internacional,A319,NB,-3,-2,CURACAO,2022-01-03
2022-01-03,AV,244,BOG,JFK,PAX,Internacional,A320,NB,-2,-9,NEW YORK,2022-01-03
2022-01-03,AV,4,BOG,MIA,PAX,Internacional,A319,NB,0,-15,MIAMI,2022-01-03
2022-01-03,AV,9725,BOG,AXM,PAX,Domestico,A319,NB,-7,-22,ARMENIA,2022-01-03
2022-01-03,AV,9410,BOG,VUP,CANCEL,Domestico,,,0,0,VALLEDUPAR,2022-01-03
2022-01-03,AV,9316,BOG,MDE,PAX,Domestico,A330,WB,84,116,MEDELLIN,2022-01-03
2022-01-03,AV,264,BOG,MID,PAX,Internacional,A320,NB,-7,0,MERIDA,2022-01-03
2022-01-03,AV,8558,BOG,CTG,PAX,Domestico,A320,NB,-5,8,CARTAGENA,2022-01-03
2022-01-03,AV,84,BOG,LAX,PAX,Internacional,A330,WB,10,10,LOS ANGELES,2022-01-03
2022-01-03,AV,9776,BOG,ADZ,PAX,Domestico,A320,NB,-4,-17,SAN ANDRES ISLAND,2022-01-03
2022-01-03,EX,4818,BOG,EJA,PAX,Domestico,AT72,Turbo,-8,1,BARRANCABERMEJA,2022-01-03
2022-01-03,AV,252,BOG,PUJ,PAX,Internacional,A320,NB,42,54,PUNTA CANA,2022-01-03
2022-01-03,EX,4852,BOG,MZL,PAX,Domestico,AT72,Turbo,-2,-9,MANIZALES,2022-01-03
2022-01-03,AV,22,BOG,MEX,PAX,Internacional,A320,NB,-12,-19,MEXICO CITY,2022-01-03
2022-01-03,AV,9472,BOG,BGA,PAX,Domestico,A320,NB,4,12,BUCARAMANGA,2022-01-03
2022-01-03,AV,25,BOG,LIM,PAX,Internacional,A319,NB,3,15,LIMA,2022-01-03
2022-01-03,AV,9318,BOG,MDE,PAX,Domestico,A320,NB,-6,1,MEDELLIN,2022-01-03
2022-01-03,AV,9488,BOG,BAQ,PAX,Domestico,A320,NB,0,-4,BARRANQUILLA,2022-01-03
2022-01-03,AV,9720,BOG,SMR,PAX,Domestico,A320,NB,-3,-11,SANTA MARTA,2022-01-03
2022-01-03,AV,90,BOG,AUA,PAX,Internacional,A320,NB,-2,-13,ARUBA,2022-01-03
2022-01-03,AV,9446,BOG,CUC,PAX,Domestico,A320,NB,-1,-6,CUCUTA,2022-01-03
2022-01-03,AV,8503,BOG,PEI,PAX,Domestico,A320,NB,-7,-9,PEREIRA,2022-01-03
2022-01-03,2K,8373,BOG,UIO,PAX,Internacional,A320,NB,-2,-11,QUITO,2022-01-03
2022-01-03,AV,8428,BOG,RCH,PAX,Domestico,A320,NB,19,14,RIOHACHA,2022-01-03
2022-01-03,AV,18,BOG,BCN,PAX,Internacional,B788,WB,16,-5,BARCELONA,2022-01-03
2022-01-03,2K,8383,BOG,GYE,PAX,Internacional,A320,NB,2,-10,GUAYAQUIL,2022-01-03
2022-01-03,AV,9550,BOG,CTG,PAX,Domestico,A320,NB,-1,-5,CARTAGENA,2022-01-03
2022-01-03,AV,9205,BOG,CLO,PAX,Domestico,A320,NB,-2,-17,CALI,2022-01-03
2022-01-03,EX,4885,BOG,NVA,PAX,Domestico,A320,NB,-3,-4,NEIVA,2022-01-03
2022-01-03,AV,249,BOG,GRU,PAX,Internacional,A319,NB,-5,-13,SAO PAULO,2022-01-03
2022-01-03,AV,8597,BOG,BGA,PAX,Domestico,A320,NB,12,8,BUCARAMANGA,2022-01-03
2022-01-03,AV,26,BOG,MAD,PAX,Internacional,B788,WB,1,41,MADRID,2022-01-03
2022-01-03,AV,8468,BOG,PEI,PAX,Domestico,A320,NB,-4,-3,PEREIRA,2022-01-03
2022-01-03,AV,217,BOG,EZE,PAX,Internacional,A319,NB,3,-12,BUENOS AIRES,2022-01-03
2022-01-03,AV,241,BOG,SCL,PAX,Internacional,A320,NB,-3,-20,SANTIAGO,2022-01-03
2022-01-03,AV,9324,BOG,MDE,PAX,Domestico,A320,NB,-5,-9,MEDELLIN,2022-01-03
2022-01-03,AV,225,BOG,GIG,PAX,Internacional,A319,NB,3,-13,RIO DE JANEIRO,2022-01-03
2022-01-03,AV,8508,BOG,MTR,PAX,Domestico,A320,NB,1,-13,MONTERIA,2022-01-03
2022-01-03,AV,9798,BOG,CTG,PAX,Domestico,A320,NB,-3,-14,CARTAGENA,2022-01-03
2022-01-03,AV,9528,BOG,BAQ,PAX,Domestico,A320,NB,20,15,BARRANQUILLA,2022-01-03
2022-01-03,EX,4849,BOG,IBE,PAX,Domestico,AT72,Turbo,-6,-18,IBAGUE,2022-01-03
2022-01-03,AV,8576,BOG,VUP,PAX,Domestico,A320,NB,1,-7,VALLEDUPAR,2022-01-03
2022-01-03,AV,9207,BOG,CLO,PAX,Domestico,A320,NB,45,35,CALI,2022-01-03
2022-01-03,AV,9417,BOG,PEI,PAX,Domestico,A320,NB,20,3,PEREIRA,2022-01-03
2022-01-03,AV,9780,BOG,ADZ,PAX,Domestico,A320,NB,6,-10,SAN ANDRES ISLAND,2022-01-03
2022-01-03,AV,9774,BOG,SMR,PAX,Domestico,A320,NB,19,13,SANTA MARTA,2022-01-03
2022-01-03,AV,9223,BOG,CLO,PAX,Domestico,A320,NB,29,20,CALI,2022-01-03
2022-01-03,AV,9752,BOG,CTG,CANCEL,Domestico,A320,NB,0,0,CARTAGENA,2022-01-03
2022-01-03,AV,9843,BOG,MDE,CANCEL,Domestico,A319,NB,0,0,MEDELLIN,2022-01-03
2022-01-03,AV,9326,BOG,MDE,PAX,Domestico,A330,WB,44,40,MEDELLIN,2022-01-03
2022-01-03,AV,9328,BOG,MDE,PAX,Domestico,A320,NB,0,-5,MEDELLIN,2022-01-03
2022-01-03,AV,9452,BOG,CUC,PAX,Domestico,A320,NB,14,20,CUCUTA,2022-01-03
2022-01-03,AV,34,BOG,MEX,PAX,Internacional,A320,NB,4,11,MEXICO CITY,2022-01-03
2022-01-03,AV,9526,BOG,BAQ,PAX,Domestico,A320,NB,65,57,BARRANQUILLA,2022-01-03
2022-01-03,AV,8463,BOG,CLO,PAX,Domestico,A320,NB,38,33,CALI,2022-01-03
2022-01-03,AV,9831,BOG,PEI,PAX,Domestico,A320,NB,7,-1,PEREIRA,2022-01-03
2022-01-03,AV,9546,BOG,CTG,PAX,Domestico,A320,NB,21,21,CARTAGENA,2022-01-03
2022-01-03,AV,9512,BOG,BAQ,PAX,Domestico,A320,NB,-2,-8,BARRANQUILLA,2022-01-03
2022-01-03,AV,8548,BOG,CTG,PAX,Domestico,A320,NB,0,-2,CARTAGENA,2022-01-03
2022-01-03,AV,9215,BOG,CLO,CANCEL,Domestico,A320,NB,0,0,CALI,2022-01-03
2022-01-03,AV,8460,BOG,VUP,PAX,Domestico,A320,NB,0,-9,VALLEDUPAR,2022-01-03
2022-01-03,AV,9330,BOG,MDE,PAX,Domestico,A320,NB,2,-13,MEDELLIN,2022-01-03
2022-01-03,AV,8552,BOG,CTG,PAX,Domestico,A320,NB,-4,-7,CARTAGENA,2022-01-03
2022-01-03,AV,8536,BOG,MDE,PAX,Domestico,A320,NB,-4,-15,MEDELLIN,2022-01-03
2022-01-03,AV,8568,BOG,BGA,CANCEL,Domestico,,,0,0,BUCARAMANGA,2022-01-03
2022-01-03,AV,8486,BOG,SMR,PAX,Domestico,A320,NB,82,79,SANTA MARTA,2022-01-03
2022-01-03,AV,9762,BOG,SMR,PAX,Domestico,A320,NB,0,-3,SANTA MARTA,2022-01-03
2022-01-03,AV,9474,BOG,BGA,PAX,Domestico,A320,NB,100,98,BUCARAMANGA,2022-01-03
2022-01-03,AV,9532,BOG,BAQ,PAX,Domestico,A320,NB,-4,-12,BARRANQUILLA,2022-01-03
2022-01-03,AV,9428,BOG,CUC,PAX,Domestico,A320,NB,2,3,CUCUTA,2022-01-03
2022-01-03,AV,8505,BOG,PEI,PAX,Domestico,A320,NB,3,-1,PEREIRA,2022-01-03
2022-01-03,AV,9219,BOG,CLO,PAX,Domestico,A320,NB,-5,-17,CALI,2022-01-03
